Date/Time	Latitude	Longitude	Depth water [m]	Cast	Sample label	Chl a [µg/l]	[NO3]- [µmol/l]	Flag (NO3)	[NO2]- [µmol/l]	Flag (NO2)	O2 [µmol/kg]	Flag (Oxygen)	[PO4]3- [µmol/l]	Flag (PO4)	Sal	SiO2 [µmol/l]	Flag (SiO2)	Temp [°C]
1960-12-15T00:00:00	54.5295	10.0393	20	1	51	1.30					240.6		0.980		27.50			7.40
1960-12-15T00:00:00	54.5295	10.0393	26	1	51	1.70					237.5		0.990		27.80			7.60
1961-01-27T00:00:00	54.5295	10.0393	1	1	52	2.30					375.0		0.720		20.30			1.30
1961-01-27T00:00:00	54.5295	10.0393	5	1	52	3.60					375.0		0.670		20.40			1.30
1961-01-27T00:00:00	54.5295	10.0393	10	1	52	2.50					371.9		0.710		20.40			1.40
1961-01-27T00:00:00	54.5295	10.0393	15	1	52	3.50					353.1		0.610		20.40			2.00
1961-01-27T00:00:00	54.5295	10.0393	20	1	52	2.80							0.690		21.30			4.90
1961-01-27T00:00:00	54.5295	10.0393	26	1	52	3.60					256.3		1.110		26.10			5.60
1961-02-15T00:00:00	54.5295	10.0393	1	1	53	5.20					337.5		0.160		18.90			2.80
1961-02-15T00:00:00	54.5295	10.0393	5	1	53	8.30					337.5		0.320		18.90			2.80
1961-02-15T00:00:00	54.5295	10.0393	10	1	53	5.90					318.8		0.620		19.60			2.70
1961-02-15T00:00:00	54.5295	10.0393	15	1	53	3.80					315.6		0.520		19.70			2.40
1961-02-15T00:00:00	54.5295	10.0393	20	1	53	5.60					284.4		0.710		20.00			2.50
1961-02-15T00:00:00	54.5295	10.0393	26	1	53	3.40					312.5		0.950		21.00			3.20
1961-03-13T00:00:00	54.5295	10.0393	1	1	54	23.40					371.9				17.20			4.20
1961-03-13T00:00:00	54.5295	10.0393	5	1	54	22.90					368.8				18.20			4.20
1961-03-13T00:00:00	54.5295	10.0393	10	1	54	20.90							0.290		19.50			3.70
1961-03-13T00:00:00	54.5295	10.0393	15	1	54	17.10					328.1		0.650		20.30			3.60
1961-03-13T00:00:00	54.5295	10.0393	20	1	54	7.70					281.3		0.970		21.70			3.50
1961-03-13T00:00:00	54.5295	10.0393	26	1	54	7.00					237.5		0.850		22.50			3.70
1961-04-12T00:00:00	54.5295	10.0393	1	1	55	7.40					340.6		0.710		22.20			6.20
1961-04-12T00:00:00	54.5295	10.0393	5	1	55	46.00					306.3		0.110		22.40			6.00
1961-04-12T00:00:00	54.5295	10.0393	10	1	55	22.80					278.1		0.090		22.40			6.00
1961-04-12T00:00:00	54.5295	10.0393	15	1	55	56.90					243.8		0.340		22.40			5.50
1961-04-12T00:00:00	54.5295	10.0393	20	1	55	25.80					290.6		0.310		24.70			5.10
1961-04-12T00:00:00	54.5295	10.0393	26	1	55	31.40					256.3		0.230		24.90			5.10
1961-05-25T00:00:00	54.5295	10.0393	1	1	56	1.20					343.8		0.050		13.40			12.50
1961-05-25T00:00:00	54.5295	10.0393	5	1	56	1.30					368.8		0.030		14.60			12.00
1961-05-25T00:00:00	54.5295	10.0393	10	1	56	1.50					340.6		0.020		15.00			10.80
1961-05-25T00:00:00	54.5295	10.0393	15	1	56	14.50					309.4		0.180		18.20			8.40
1961-05-25T00:00:00	54.5295	10.0393	20	1	56	2.20					256.3		0.220		22.00			7.70
1961-05-25T00:00:00	54.5295	10.0393	26	1	56	1.00					175.0		0.610		23.20			6.90
1961-06-12T00:00:00	54.5295	10.0393	1	1	57	3.30					293.8		0.050		13.20			16.30
1961-06-12T00:00:00	54.5295	10.0393	5	1	57	2.30					293.8		0.050		13.60			16.20
1961-06-12T00:00:00	54.5295	10.0393	10	1	57	3.30					325.0		0.020		15.80			11.90
1961-06-12T00:00:00	54.5295	10.0393	15	1	57	5.20					293.8		0.080		17.70			9.90
1961-06-12T00:00:00	54.5295	10.0393	20	1	57	5.50					168.8		0.160		20.80			7.70
1961-06-12T00:00:00	54.5295	10.0393	26	1	57	2.70					112.5		0.510		21.90			7.20
1961-07-12T00:00:00	54.5295	10.0393	1	1	58	1.80					306.3		0.110		16.10			16.10
1961-07-12T00:00:00	54.5295	10.0393	5	1	58	2.40					284.4		0.100		16.10			15.50
1961-07-12T00:00:00	54.5295	10.0393	10	1	58	5.60					256.3		0.080		17.50			14.10
1961-07-12T00:00:00	54.5295	10.0393	15	1	58	6.40					181.3		0.360		20.70			9.00
1961-07-12T00:00:00	54.5295	10.0393	20	1	58	6.20					153.1		0.410		21.00			8.60
1961-07-12T00:00:00	54.5295	10.0393	26	1	58	2.80					143.8		0.850		23.30			8.60
1961-08-02T00:00:00	54.5295	10.0393	1	1	59	2.90					303.1				16.80			15.90
1961-08-02T00:00:00	54.5295	10.0393	5	1	59	2.60					287.5				17.20			15.80
1961-08-02T00:00:00	54.5295	10.0393	10	1	59	3.90					287.5		0.010		17.30			15.30
1961-08-02T00:00:00	54.5295	10.0393	15	1	59	4.30					187.5		0.110		21.90			11.90
1961-08-02T00:00:00	54.5295	10.0393	20	1	59	8.10					106.3		0.900		22.60			9.70
1961-08-02T00:00:00	54.5295	10.0393	26	1	59	6.50					37.5		0.610		22.80			8.90
1961-09-07T00:00:00	54.5295	10.0393	1	1	60	4.60					271.9		0.180		17.30			15.90
1961-09-07T00:00:00	54.5295	10.0393	5	1	60	5.30					246.9		0.170		17.90			15.30
1961-09-07T00:00:00	54.5295	10.0393	10	1	60	4.10					209.4		0.200		19.20			14.80
1961-09-07T00:00:00	54.5295	10.0393	15	1	60	1.80					150.0		0.450		20.80			13.40
1961-09-07T00:00:00	54.5295	10.0393	20	1	60	1.20					134.4		0.520		21.60			12.50
1961-09-07T00:00:00	54.5295	10.0393	26	1	60	3.90					31.3		0.090		23.10			10.30
1961-10-11T00:00:00	54.5295	10.0393	1	1	61	4.70					287.5		0.390		13.60			14.10
1961-10-11T00:00:00	54.5295	10.0393	5	1	61	3.60					287.5		0.240		14.00			14.20
1961-10-11T00:00:00	54.5295	10.0393	10	1	61	8.90					265.6		0.090		14.60			14.40
1961-10-11T00:00:00	54.5295	10.0393	15	1	61	5.00					265.6		0.700		15.40			14.60
1961-10-11T00:00:00	54.5295	10.0393	20	1	61	4.70					240.6		0.250		15.60			14.80
1961-10-11T00:00:00	54.5295	10.0393	26	1	61	1.00					28.1				21.80			15.40
1961-11-16T00:00:00	54.5295	10.0393	1	1	62	16.50					290.6		0.680		17.40			8.40
1961-11-16T00:00:00	54.5295	10.0393	5	1	62	12.50					281.3		0.680		17.60			8.50
1961-11-16T00:00:00	54.5295	10.0393	10	1	62	10.10					278.1		0.720		17.60			9.10
1961-11-16T00:00:00	54.5295	10.0393	15	1	62	9.90					265.6		0.870		18.90			9.80
1961-11-16T00:00:00	54.5295	10.0393	20	1	62	7.00					268.8		0.850		19.20			10.80
1961-11-16T00:00:00	54.5295	10.0393	26	1	62	3.90					168.8		1.040		24.90			12.20
1961-12-14T00:00:00	54.5295	10.0393	1	1	63	5.30					321.9		0.800		20.10			6.00
1961-12-14T00:00:00	54.5295	10.0393	5	1	63	8.10					253.1		1.070		20.30			6.00
1961-12-14T00:00:00	54.5295	10.0393	10	1	63	4.40					312.5		0.870		22.30			6.30
1961-12-14T00:00:00	54.5295	10.0393	15	1	63	10.40					268.8		0.850		23.20			7.80
1961-12-14T00:00:00	54.5295	10.0393	20	1	63	6.50					256.3		0.900		23.50			7.80
1961-12-14T00:00:00	54.5295	10.0393	26	1	63	6.00					278.1		0.590		23.90			8.40
1962-03-06T00:00:00	54.5295	10.0393	1	1	64	10.70					415.6		0.670		20.10			1.20
1962-03-06T00:00:00	54.5295	10.0393	5	1	64	9.50					393.8		0.740		20.20			0.90
1962-03-06T00:00:00	54.5295	10.0393	10	1	64	9.80					400.0		0.780		20.40			0.90
1962-03-06T00:00:00	54.5295	10.0393	15	1	64	7.10					390.6		0.740		20.40			0.90
1962-03-06T00:00:00	54.5295	10.0393	20	1	64	8.30					396.9		0.790		20.40			1.00
1962-03-06T00:00:00	54.5295	10.0393	26	1	64	10.40					393.8		0.780		20.60			0.90
1962-03-27T00:00:00	54.5295	10.0393	1	1	65	22.00					462.5		0.010		14.60			2.20
1962-03-27T00:00:00	54.5295	10.0393	5	1	65	24.50					446.9		0.010		16.30			1.20
1962-03-27T00:00:00	54.5295	10.0393	10	1	65	22.40					415.6		0.040		18.60			1.40
1962-03-27T00:00:00	54.5295	10.0393	15	1	65	17.80					393.8		0.050		19.10			1.30
1962-03-27T00:00:00	54.5295	10.0393	20	1	65	12.20					378.1		0.060		19.90			1.50
1962-03-27T00:00:00	54.5295	10.0393	26	1	65	9.10					315.6		0.060		20.10			1.40
1962-04-18T00:00:00	54.5295	10.0393	1	1	66	9.00					325.0		0.080		14.70			5.00
1962-04-18T00:00:00	54.5295	10.0393	5	1	66	8.60					368.8		0.050		14.80			4.70
1962-04-18T00:00:00	54.5295	10.0393	10	1	66	4.30					393.8		0.070		15.70			3.60
1962-04-18T00:00:00	54.5295	10.0393	15	1	66	9.70					359.4		0.230		18.90			2.10
1962-04-18T00:00:00	54.5295	10.0393	20	1	66	6.40					325.0		0.330		19.30			1.90
1962-04-18T00:00:00	54.5295	10.0393	26	1	66	6.40					312.5		0.320		21.10			2.20
1962-05-09T00:00:00	54.5295	10.0393	1	1	67	3.80					368.8		0.090		14.10			5.80
1962-05-09T00:00:00	54.5295	10.0393	5	1	67	4.50					371.9		0.020		14.30			5.40
1962-05-09T00:00:00	54.5295	10.0393	10	1	67	4.30					362.5		0.140		15.40			4.50
1962-05-09T00:00:00	54.5295	10.0393	15	1	67	2.60					350.0		0.070		17.10			3.80
1962-05-09T00:00:00	54.5295	10.0393	20	1	67	1.70					293.8		0.200		19.00			2.70
1962-05-09T00:00:00	54.5295	10.0393	26	1	67	2.00					253.1		0.320		19.50			2.70
1962-05-24T00:00:00	54.5295	10.0393	1	1	68	3.60					318.8		0.060		17.30			10.50
1962-05-24T00:00:00	54.5295	10.0393	5	1	68	3.60					328.1		0.040		17.30			8.40
1962-05-24T00:00:00	54.5295	10.0393	10	1	68	3.30					303.1		0.080		17.80			6.20
1962-05-24T00:00:00	54.5295	10.0393	15	1	68	5.50					306.3		0.050		18.50			3.90
1962-05-24T00:00:00	54.5295	10.0393	20	1	68	2.70					243.8		0.140		19.50			2.90
1962-05-24T00:00:00	54.5295	10.0393	26	1	68	8.10					265.6		0.150		19.90			3.10
1962-06-21T00:00:00	54.5295	10.0393	1	1	69	5.00					315.6		0.000		15.30			14.50
1962-06-21T00:00:00	54.5295	10.0393	5	1	69	3.70					312.5		0.020		15.50			13.20
1962-06-21T00:00:00	54.5295	10.0393	10	1	69	6.20					250.0		0.030		19.50			5.50
1962-06-21T00:00:00	54.5295	10.0393	15	1	69	5.30					268.8		0.090		20.00			5.00
1962-06-21T00:00:00	54.5295	10.0393	20	1	69	3.30					243.8		0.140		21.50			4.60
1962-06-21T00:00:00	54.5295	10.0393	26	1	69	4.50					171.9		0.360		22.20			4.50
1962-07-18T00:00:00	54.5295	10.0393	1	1	70	17.30					281.3		0.070		15.30			17.70
1962-07-18T00:00:00	54.5295	10.0393	5	1	70	19.80					284.4		0.110		16.20			17.00
1962-07-18T00:00:00	54.5295	10.0393	10	1	70	18.40					281.3		0.060		16.60			16.60
1962-07-18T00:00:00	54.5295	10.0393	15	1	70	15.40					212.5		0.150		21.10			6.00
1962-07-18T00:00:00	54.5295	10.0393	20	1	70	10.80					215.6				24.20			8.90
1962-07-18T00:00:00	54.5295	10.0393	26	1	70	16.00					131.3		0.270		25.30			7.70
1962-08-15T00:00:00	54.5295	10.0393	1	1	71	1.20					296.9		0.050		16.80			14.90
1962-08-15T00:00:00	54.5295	10.0393	5	1	71	2.20					287.5		0.060		16.90			15.00
1962-08-15T00:00:00	54.5295	10.0393	10	1	71	2.60					265.6		0.070		20.40			13.10
1962-08-15T00:00:00	54.5295	10.0393	15	1	71	3.40					278.1				20.80			12.60
1962-08-15T00:00:00	54.5295	10.0393	20	1	71	5.00					125.0		0.230		23.80			9.20
1962-08-15T00:00:00	54.5295	10.0393	26	1	71	2.60					121.9		0.450		24.20			8.70
1962-09-05T00:00:00	54.5295	10.0393	1	1	72	5.00					287.5		0.000		19.50			14.20
1962-09-05T00:00:00	54.5295	10.0393	5	1	72	5.20					290.6		0.120		19.50			14.10
1962-09-05T00:00:00	54.5295	10.0393	10	1	72	2.90					271.9		0.140		20.70			13.00
1962-09-05T00:00:00	54.5295	10.0393	15	1	72	2.90					140.6		0.410		20.70			11.10
1962-09-05T00:00:00	54.5295	10.0393	20	1	72	2.20					106.3		0.650		22.80			10.00
1962-09-05T00:00:00	54.5295	10.0393	26	1	72	2.90					56.3		0.470		23.90			9.50
1962-10-10T00:00:00	54.5295	10.0393	1	1	73	10.70					309.4		0.080		16.60			13.40
1962-10-10T00:00:00	54.5295	10.0393	5	1	73	10.20					312.5		0.060		18.00			13.70
1962-10-10T00:00:00	54.5295	10.0393	10	1	73	10.20					306.3		0.100		18.60			13.80
1962-10-10T00:00:00	54.5295	10.0393	15	1	73	5.40					287.5		0.100		18.90			13.70
1962-10-10T00:00:00	54.5295	10.0393	20	1	73	6.00					234.4		0.260		19.90			13.30
1962-10-10T00:00:00	54.5295	10.0393	26	1	73	3.40					40.6		1.250		23.40			10.80
1962-10-25T00:00:00	54.5295	10.0393	1	1	74	7.10					315.6		0.090		13.10			11.00
1962-10-25T00:00:00	54.5295	10.0393	5	1	74	6.40					325.0		0.170		13.40			11.40
1962-10-25T00:00:00	54.5295	10.0393	10	1	74	6.90					268.8		0.150		17.70			12.80
1962-10-25T00:00:00	54.5295	10.0393	15	1	74	4.20					218.8		0.300		19.20			12.70
1962-10-25T00:00:00	54.5295	10.0393	20	1	74	4.50					187.5		0.560		19.80			12.30
1962-10-25T00:00:00	54.5295	10.0393	26	1	74	4.20					125.0		1.400		20.60			12.00
1962-11-19T00:00:00	54.5295	10.0393	1	1	75	7.50					325.0		0.900		16.10			7.40
1962-11-19T00:00:00	54.5295	10.0393	5	1	75	9.00					318.8		1.800		16.80			7.40
1962-11-19T00:00:00	54.5295	10.0393	10	1	75	7.50					318.8		1.010		16.90			7.50
1962-11-19T00:00:00	54.5295	10.0393	15	1	75	8.40					315.6		0.670		17.00			7.60
1962-11-19T00:00:00	54.5295	10.0393	20	1	75	8.90					303.1		0.650		17.00			7.70
1962-11-19T00:00:00	54.5295	10.0393	26	1	75	6.50					296.9		0.740		17.30			8.40
1962-12-11T00:00:00	54.5295	10.0393	1	1	76	8.50					331.3		0.520		16.50			5.20
1962-12-11T00:00:00	54.5295	10.0393	5	1	76	11.60					346.9		0.260		16.60			5.30
1962-12-11T00:00:00	54.5295	10.0393	10	1	76	3.30					337.5		0.300		16.60			5.30
1962-12-11T00:00:00	54.5295	10.0393	15	1	76	8.10					331.3		0.400		16.60			5.20
1962-12-11T00:00:00	54.5295	10.0393	20	1	76	8.10					271.9		1.010		16.80			5.20
1962-12-11T00:00:00	54.5295	10.0393	26	1	76	2.20					246.9		0.460		18.70			6.30
1963-03-28T00:00:00	54.5295	10.0393	1	1	77	24.60					353.1		0.070		15.90			0.10
1963-03-28T00:00:00	54.5295	10.0393	5	1	77	26.00					334.4		0.430		16.30			-0.10
1963-03-28T00:00:00	54.5295	10.0393	10	1	77	13.90					340.6		0.280		16.50			-0.30
1963-03-28T00:00:00	54.5295	10.0393	15	1	77	5.30					318.8		0.390		17.20			0.00
1963-03-28T00:00:00	54.5295	10.0393	20	1	77	3.80					287.5		0.320		17.70			0.60
1963-03-28T00:00:00	54.5295	10.0393	26	1	77	4.30					262.5		0.320		17.70			0.50
1963-04-08T00:00:00	54.5295	10.0393	1	1	78	5.40					400.0		0.020		14.80			0.60
1963-04-08T00:00:00	54.5295	10.0393	5	1	78	4.90					409.4		0.000		14.80			0.50
1963-04-08T00:00:00	54.5295	10.0393	10	1	78	5.70					421.9		0.000		15.20			0.60
1963-04-08T00:00:00	54.5295	10.0393	15	1	78	9.20					415.6		0.000		15.70			0.80
1963-04-08T00:00:00	54.5295	10.0393	20	1	78	8.50					403.1		0.050		15.90			0.70
1963-04-08T00:00:00	54.5295	10.0393	26	1	78	18.50					293.8		0.500		17.70			0.70
1963-05-15T00:00:00	54.5295	10.0393	1	1	79	1.60					343.8		0.160		15.40			6.80
1963-05-15T00:00:00	54.5295	10.0393	5	1	79	1.50					359.4		0.140		15.40			5.70
1963-05-15T00:00:00	54.5295	10.0393	10	1	79	2.40					340.6		0.130		16.50			1.40
1963-05-15T00:00:00	54.5295	10.0393	15	1	79	1.10					246.9		0.130		18.60			1.10
1963-05-15T00:00:00	54.5295	10.0393	20	1	79	1.70					246.9		0.950		20.80			2.50
1963-05-15T00:00:00	54.5295	10.0393	26	1	79	1.70					206.3		1.090		24.30			3.70
1963-06-05T00:00:00	54.5295	10.0393	1	1	80	1.00					290.6		0.010		12.70			14.50
1963-06-05T00:00:00	54.5295	10.0393	5	1	80	1.00					284.4		0.070		14.40			14.50
1963-06-05T00:00:00	54.5295	10.0393	10	1	80	1.70					309.4		0.060		18.30			7.00
1963-06-05T00:00:00	54.5295	10.0393	15	1	80	3.20					281.3		0.050		18.30			2.20
1963-06-05T00:00:00	54.5295	10.0393	20	1	80	3.70					150.0		0.690		24.50			4.00
1963-06-05T00:00:00	54.5295	10.0393	26	1	80	1.30					178.1		0.920		26.00			4.60
1963-07-02T00:00:00	54.5295	10.0393	1	1	81	1.50					275.0		0.080		14.70			16.60
1963-07-02T00:00:00	54.5295	10.0393	5	1	81	1.60					300.0		0.050		15.20			15.30
1963-07-02T00:00:00	54.5295	10.0393	10	1	81	3.30					284.4		0.200		21.40			9.90
1963-07-02T00:00:00	54.5295	10.0393	15	1	81	3.70					225.0		0.310		23.40			6.40
1963-07-02T00:00:00	54.5295	10.0393	20	1	81	1.00					162.5		0.610		25.90			5.50
1963-07-02T00:00:00	54.5295	10.0393	26	1	81	1.00					153.1		0.520		26.30			6.10
1963-08-06T00:00:00	54.5295	10.0393	1	1	82	1.80					281.3		0.070		15.50			19.90
1963-08-06T00:00:00	54.5295	10.0393	5	1	82	1.60					309.4		0.300		17.30			18.30
1963-08-06T00:00:00	54.5295	10.0393	10	1	82	2.50					306.3				20.00			15.40
1963-08-06T00:00:00	54.5295	10.0393	15	1	82	3.20					296.9		0.990		22.70			10.90
1963-08-06T00:00:00	54.5295	10.0393	20	1	82	3.10					162.5		1.050		26.20			7.30
1963-08-06T00:00:00	54.5295	10.0393	26	1	82	3.90					128.1		1.090		27.30			7.80
1963-09-03T00:00:00	54.5295	10.0393	1	1	83	1.90					293.8		0.180		18.20			15.70
1963-09-03T00:00:00	54.5295	10.0393	5	1	83	2.50					275.0		0.130		18.50			15.60
1963-09-03T00:00:00	54.5295	10.0393	10	1	83	3.20					250.0		0.390		21.60			14.50
1963-09-03T00:00:00	54.5295	10.0393	15	1	83	3.90					231.3		0.480		23.10			13.00
1963-09-03T00:00:00	54.5295	10.0393	20	1	83	3.00					243.8		0.790		25.20			10.30
1963-09-03T00:00:00	54.5295	10.0393	26	1	83	1.30					96.9		1.220		26.50			8.40
1963-10-03T00:00:00	54.5295	10.0393	1	1	84	2.70					300.0		0.170		17.80			12.60
1963-10-03T00:00:00	54.5295	10.0393	5	1	84	2.90					293.8		0.160		17.80			12.70
1963-10-03T00:00:00	54.5295	10.0393	10	1	84	3.30					200.0		0.350		21.10			13.20
1963-10-03T00:00:00	54.5295	10.0393	15	1	84	2.50					121.9		0.930		24.20			11.40
1963-10-03T00:00:00	54.5295	10.0393	20	1	84	1.00					115.6		1.490		25.40			10.10
1963-10-03T00:00:00	54.5295	10.0393	26	1	84	0.90					71.9		1.940		25.50			9.60
1963-11-04T00:00:00	54.5295	10.0393	1	1	85	6.10					303.1		0.510		21.90			10.10
1963-11-04T00:00:00	54.5295	10.0393	5	1	85	6.60					300.0		0.520		21.90			10.10
1963-11-04T00:00:00	54.5295	10.0393	10	1	85	6.50					300.0		0.540		22.00			10.10
1963-11-04T00:00:00	54.5295	10.0393	15	1	85	5.90					281.3		0.510		22.70			10.20
1963-11-04T00:00:00	54.5295	10.0393	20	1	85	1.80					190.6		2.210		24.30			10.80
1963-11-04T00:00:00	54.5295	10.0393	26	1	85	1.00					59.4				25.70			10.20
1963-12-02T00:00:00	54.5295	10.0393	1	1	86	11.10					321.9		0.630		20.50			7.40
1963-12-02T00:00:00	54.5295	10.0393	5	1	86	9.80					315.6		0.640		20.50			7.30
1963-12-02T00:00:00	54.5295	10.0393	10	1	86	9.70					353.1		0.690		20.50			
1963-12-02T00:00:00	54.5295	10.0393	15	1	86	6.70					334.4		0.940		21.60			8.50
1963-12-02T00:00:00	54.5295	10.0393	20	1	86	8.80					306.3		0.790		22.00			8.50
1963-12-02T00:00:00	54.5295	10.0393	26	1	86	8.80					275.0		1.230		22.50			8.70
1964-02-04T00:00:00	54.5295	10.0393	1	1	87	6.00					365.6				19.10			
1964-02-04T00:00:00	54.5295	10.0393	5	1	87	6.00					371.9				19.20			2.90
1964-02-04T00:00:00	54.5295	10.0393	10	1	87	6.80					371.9				19.20			2.90
1964-02-04T00:00:00	54.5295	10.0393	15	1	87	5.80					362.5				19.20			2.90
1964-02-04T00:00:00	54.5295	10.0393	20	1	87	4.10					340.6				19.70			3.50
1964-02-04T00:00:00	54.5295	10.0393	26	1	87	3.60					325.0				20.60			3.20
1964-02-25T00:00:00	54.5295	10.0393	1	1	88	11.40					409.4		0.260		19.50			1.40
1964-02-25T00:00:00	54.5295	10.0393	5	1	88	11.80					393.8		0.260		19.50			1.00
1964-02-25T00:00:00	54.5295	10.0393	10	1	88	10.60					400.0		0.370		19.50			1.00
1964-02-25T00:00:00	54.5295	10.0393	15	1	88	10.60					378.1		0.540		20.00			1.40
1964-02-25T00:00:00	54.5295	10.0393	20	1	88	5.50					353.1		0.630		20.70			2.00
1964-02-25T00:00:00	54.5295	10.0393	26	1	88	5.00					340.6		0.660		21.40			2.40
1964-03-17T00:00:00	54.5295	10.0393	1	1	89	7.80					409.4		0.090		14.90			0.10
1964-03-17T00:00:00	54.5295	10.0393	5	1	89	14.20					415.6		0.130		14.90			0.10
1964-03-17T00:00:00	54.5295	10.0393	10	1	89	7.20					412.5		0.090		15.40			0.20
1964-03-17T00:00:00	54.5295	10.0393	15	1	89	16.60					409.4		0.280		17.70			0.40
1964-03-17T00:00:00	54.5295	10.0393	20	1	89	19.40					406.3		0.320		18.20			0.30
1964-03-17T00:00:00	54.5295	10.0393	26	1	89	75.40					362.5		0.390		19.80			1.20
1964-04-07T00:00:00	54.5295	10.0393	1	1	90	4.80					440.6		0.250		14.70			1.80
1964-04-07T00:00:00	54.5295	10.0393	5	1	90	4.50					421.9		0.250		14.70			1.70
1964-04-07T00:00:00	54.5295	10.0393	10	1	90	6.20					425.0		0.230					1.00
1964-04-07T00:00:00	54.5295	10.0393	15	1	90	7.80					415.6		0.210					0.80
1964-04-07T00:00:00	54.5295	10.0393	20	1	90	9.50					418.8		0.220		15.60			0.80
1964-04-07T00:00:00	54.5295	10.0393	26	1	90	13.70					321.9		0.310		16.80			1.00
1964-05-13T00:00:00	54.5295	10.0393	1	1	91	0.50					415.6		0.110		15.10			7.90
1964-05-13T00:00:00	54.5295	10.0393	5	1	91	0.90					396.9		0.150		15.90			7.40
1964-05-13T00:00:00	54.5295	10.0393	10	1	91	0.60					340.6		0.170		19.60			5.90
1964-05-13T00:00:00	54.5295	10.0393	15	1	91	0.80					312.5		0.330		21.20			5.60
1964-05-13T00:00:00	54.5295	10.0393	20	1	91	1.00					303.1		0.620		24.30			5.50
1964-05-13T00:00:00	54.5295	10.0393	26	1	91	4.00					287.5		0.780		25.80			5.50
1964-06-09T00:00:00	54.5295	10.0393	1	1	92	3.40					334.4		0.210					13.70
1964-06-09T00:00:00	54.5295	10.0393	5	1	92	3.20					331.3		0.200		15.40			12.40
1964-06-09T00:00:00	54.5295	10.0393	10	1	92	4.60					309.4		0.170		16.50			11.10
1964-06-09T00:00:00	54.5295	10.0393	15	1	92	5.00					287.5		0.120		18.50			8.30
1964-06-09T00:00:00	54.5295	10.0393	20	1	92	2.20					271.9		0.720		19.60			5.60
1964-06-09T00:00:00	54.5295	10.0393	26	1	92	3.20					215.6		0.940		24.10			5.50
1964-07-21T00:00:00	54.5295	10.0393	1	1	93	2.00					403.1		0.080		16.70			18.10
1964-07-21T00:00:00	54.5295	10.0393	5	1	93	4.30					418.8		0.080		17.80			17.30
1964-07-21T00:00:00	54.5295	10.0393	10	1	93	2.60					421.9		0.130		19.40			14.90
1964-07-21T00:00:00	54.5295	10.0393	15	1	93	4.30					378.1		0.130		22.80			12.10
1964-07-21T00:00:00	54.5295	10.0393	20	1	93	3.60					284.4		0.550		25.60			8.70
1964-07-21T00:00:00	54.5295	10.0393	26	1	93	1.00					200.0		1.720		26.80			8.50
1964-08-27T00:00:00	54.5295	10.0393	1	1	94	1.00							0.060		15.60			16.70
1964-08-27T00:00:00	54.5295	10.0393	5	1	94	1.20							0.090		17.10			16.60
1964-08-27T00:00:00	54.5295	10.0393	10	1	94	2.40							0.130		18.80			15.90
1964-08-27T00:00:00	54.5295	10.0393	15	1	94	3.80							0.290		22.50			14.00
1964-08-27T00:00:00	54.5295	10.0393	20	1	94	3.60							1.120		24.30			11.40
1964-08-27T00:00:00	54.5295	10.0393	26	1	94	2.00							2.350		25.20			9.90
1964-09-10T00:00:00	54.5295	10.0393	1	1	95	6.00					281.3		0.130		17.10			15.70
1964-09-10T00:00:00	54.5295	10.0393	5	1	95	5.90					290.6		0.140		17.10			15.70
1964-09-10T00:00:00	54.5295	10.0393	10	1	95	5.90					278.1		0.170		17.20			15.80
1964-09-10T00:00:00	54.5295	10.0393	15	1	95	3.80					250.0		0.250		19.50			14.90
1964-09-10T00:00:00	54.5295	10.0393	20	1	95	6.90					115.6		2.180		24.00			11.30
